run,Iteration,Fitness,ExecutionTime,Discrete,Real,Accuracy
8,12,91.84591914569032,43.02993035316467,"[1 1 1 0 0 1 1 0 1 0 0 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 0 0 1 0 1 0 1 0 1 0 1
 0 0 1 0 0 1 0 1 1 0 1 0 1 1 1 1 0 0 1 1]",[87133.43881179  8166.00440715],99.45652173913044
8,13,91.84591914569032,46.491228342056274,"[1 1 1 0 0 1 1 0 1 0 0 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 0 0 1 0 1 0 1 0 1 0 1
 0 0 1 0 0 1 0 1 1 0 1 0 1 1 1 1 0 0 1 1]",[87133.43881179  8166.00440715],99.45652173913044
8,14,91.84591914569032,49.88595914840698,"[1 1 1 0 0 1 1 0 1 0 0 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 0 0 1 0 1 0 1 0 1 0 1
 0 0 1 0 0 1 0 1 1 0 1 0 1 1 1 1 0 0 1 1]",[87133.43881179  8166.00440715],99.45652173913044
8,15,91.84591914569032,53.320746421813965,"[1 1 1 0 0 1 1 0 1 0 0 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 0 0 1 0 1 0 1 0 1 0 1
 0 0 1 0 0 1 0 1 1 0 1 0 1 1 1 1 0 0 1 1]",[87133.43881179  8166.00440715],99.45652173913044
8,16,92.0911517925248,57.42679715156555,"[1 1 0 1 0 1 1 0 0 0 1 0 1 1 0 0 1 0 0 1 1 0 0 0 1 0 0 1 1 0 1 1 1 1 1 1 1
 0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 0]",[87636.38072988 27398.58173626],98.88586956521739
8,17,92.0911517925248,60.452333211898804,"[1 1 0 1 0 1 1 0 0 0 1 0 1 1 0 0 1 0 0 1 1 0 0 0 1 0 0 1 1 0 1 1 1 1 1 1 1
 0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 0]",[87636.38072988 27398.58173626],98.88586956521739
8,18,92.0911517925248,63.65045237541199,"[1 1 0 1 0 1 1 0 0 0 1 0 1 1 0 0 1 0 0 1 1 0 0 0 1 0 0 1 1 0 1 1 1 1 1 1 1
 0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 0]",[87636.38072988 27398.58173626],98.88586956521739
8,19,92.0911517925248,66.9021852016449,"[1 1 0 1 0 1 1 0 0 0 1 0 1 1 0 0 1 0 0 1 1 0 0 0 1 0 0 1 1 0 1 1 1 1 1 1 1
 0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 0]",[87636.38072988 27398.58173626],98.88586956521739
9,0,91.07589626239513,3.6208770275115967,"[1 1 1 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0
 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1 1 1 1 0 1]",[53440.26093478 99745.24197366],99.80978260869566
9,1,91.4515636918383,6.516917943954468,"[0 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 0 1 0 0 1 1 0 0 1 0 0 0 1 0 1 1 0 1 1 0
 1 0 1 1 0 1 1 1 0 1 0 0 0 0 0 0 1 1 1 1]",[99395.15376619 47691.01967384],99.40217391304348
9,2,91.4515636918383,9.78693675994873,"[0 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 0 1 0 0 1 1 0 0 1 0 0 0 1 0 1 1 0 1 1 0
 1 0 1 1 0 1 1 1 0 1 0 0 0 0 0 0 1 1 1 1]",[99395.15376619 47691.01967384],99.40217391304348
9,3,91.4515636918383,12.771852970123291,"[0 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 0 1 0 0 1 1 0 0 1 0 0 0 1 0 1 1 0 1 1 0
 1 0 1 1 0 1 1 1 0 1 0 0 0 0 0 0 1 1 1 1]",[99395.15376619 47691.01967384],99.40217391304348
9,4,91.4515636918383,15.765421867370605,"[0 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 0 1 0 0 1 1 0 0 1 0 0 0 1 0 1 1 0 1 1 0
 1 0 1 1 0 1 1 1 0 1 0 0 0 0 0 0 1 1 1 1]",[99395.15376619 47691.01967384],99.40217391304348
9,5,91.4515636918383,19.053128004074097,"[0 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 0 1 0 0 1 1 0 0 1 0 0 0 1 0 1 1 0 1 1 0
 1 0 1 1 0 1 1 1 0 1 0 0 0 0 0 0 1 1 1 1]",[99395.15376619 47691.01967384],99.40217391304348
9,6,91.66895499618612,22.28867483139038,"[1 1 1 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0
 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1 1 1 1 0 1]",[53440.26093478 99745.24197366],99.67391304347825
9,7,91.66895499618612,25.743454933166504,"[1 1 1 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0
 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1 1 1 1 0 1]",[53440.26093478 99745.24197366],99.67391304347825
9,8,91.66895499618612,28.770750999450684,"[1 1 1 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0
 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1 1 1 1 0 1]",[53440.26093478 99745.24197366],99.67391304347825
9,9,91.66895499618612,31.99516487121582,"[1 1 1 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0
 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1 1 1 1 0 1]",[53440.26093478 99745.24197366],99.67391304347825
9,10,91.66895499618612,35.573375940322876,"[1 1 1 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0
 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1 1 1 1 0 1]",[53440.26093478 99745.24197366],99.67391304347825
9,11,91.66895499618612,38.80031180381775,"[1 1 1 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0
 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1 1 1 1 0 1]",[53440.26093478 99745.24197366],99.67391304347825
9,12,91.66895499618612,43.319068908691406,"[1 1 1 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0
 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1 1 1 1 0 1]",[53440.26093478 99745.24197366],99.67391304347825
9,13,91.66895499618612,46.71328806877136,"[1 1 1 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0
 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1 1 1 1 0 1]",[53440.26093478 99745.24197366],99.67391304347825
9,14,91.6906941266209,49.84095788002014,"[1 1 1 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0
 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1 1 1 1 0 1]",[53440.26093478 99745.24197366],99.70108695652173
9,15,91.6906941266209,53.1822509765625,"[1 1 1 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0
 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1 1 1 1 0 1]",[53440.26093478 99745.24197366],99.70108695652173
9,16,91.6906941266209,56.52619290351868,"[1 1 1 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0
 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1 1 1 1 0 1]",[53440.26093478 99745.24197366],99.70108695652173
9,17,91.6906941266209,62.4112651348114,"[1 1 1 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0
 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1 1 1 1 0 1]",[53440.26093478 99745.24197366],99.70108695652173
9,18,91.6906941266209,65.48199605941772,"[1 1 1 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0
 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1 1 1 1 0 1]",[53440.26093478 99745.24197366],99.70108695652173
9,19,91.6906941266209,68.50606298446655,"[1 1 1 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0
 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1 1 1 1 0 1]",[53440.26093478 99745.24197366],99.70108695652173
